"dataset","seed","fold","s","n_sel","p","n_info_selected","info_share","k_sel","gamma_sel","bal_acc_knn","acc_knn","macro_f1_knn","bal_acc_kfda","acc_kfda","macro_f1_kfda"
"HighDim20",20,3,1.02,2,20,2,1,1,2,1,1,1,1,1,1
"HighDim20",20,3,1.25980198924633,2,20,2,1,1,2,1,1,1,1,1,1
"HighDim20",20,3,1.55598142363628,5,20,3,0.6,1,0.5,1,1,1,1,1,1
"HighDim20",20,3,1.92179263992875,20,20,3,0.15,1,1,1,1,1,1,1,1
"HighDim20",20,3,2.37360606931489,20,20,3,0.15,1,0.5,1,1,1,1,1,1
"HighDim20",20,3,2.93164083118634,20,20,3,0.15,1,0.5,1,1,1,1,1,1
"HighDim20",20,3,3.6208695596905,20,20,3,0.15,1,0.5,1,1,1,1,1,1
"HighDim20",20,3,4.47213595499958,20,20,3,0.15,1,0.5,1,1,1,1,1,1
"HighDim20",20,4,1.02,2,20,2,1,1,8,1,1,1,1,1,1
"HighDim20",20,4,1.25980198924633,2,20,2,1,1,0.125,1,1,1,1,1,1
"HighDim20",20,4,1.55598142363628,8,20,3,0.375,3,8,1,1,1,1,1,1
"HighDim20",20,4,1.92179263992875,20,20,3,0.15,3,2,1,1,1,1,1,1
"HighDim20",20,4,2.37360606931489,20,20,3,0.15,3,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim20",20,4,2.93164083118634,20,20,3,0.15,3,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim20",20,4,3.6208695596905,20,20,3,0.15,3,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim20",20,4,4.47213595499958,20,20,3,0.15,3,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim20",20,5,1.02,2,20,2,1,3,1,1,1,1,1,1,1
"HighDim20",20,5,1.25980198924633,2,20,2,1,1,8,1,1,1,1,1,1
"HighDim20",20,5,1.55598142363628,5,20,3,0.6,1,8,1,1,1,1,1,1
"HighDim20",20,5,1.92179263992875,20,20,3,0.15,1,4,1,1,1,1,1,1
"HighDim20",20,5,2.37360606931489,20,20,3,0.15,1,4,1,1,1,1,1,1
"HighDim20",20,5,2.93164083118634,20,20,3,0.15,1,4,1,1,1,1,1,1
"HighDim20",20,5,3.6208695596905,20,20,3,0.15,1,4,1,1,1,1,1,1
"HighDim20",20,5,4.47213595499958,20,20,3,0.15,1,4,1,1,1,1,1,1
"HighDim50",1,1,1.02,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",1,1,1.34501329156982,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",1,1,1.7735889749995,25,50,3,0.12,7,0.25,1,1,1,1,1,1
"HighDim50",1,1,2.33872622074121,50,50,3,0.06,5,0.25,1,1,1,1,1,1
"HighDim50",1,1,3.08393907082332,50,50,3,0.06,5,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,1,4.06660690259692,50,50,3,0.06,5,1,1,1,1,1,1,1
"HighDim50",1,1,5.36239248586515,50,50,3,0.06,5,1,1,1,1,1,1,1
"HighDim50",1,1,7.07106781186547,50,50,3,0.06,5,1,1,1,1,1,1,1
"HighDim50",1,2,1.02,2,50,2,1,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,2,1.34501329156982,2,50,2,1,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",1,2,1.7735889749995,30,50,3,0.1,1,0.5,0.888888888888889,0.888888888888889,0.891774891774892,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,2,2.33872622074121,48,50,3,0.0625,1,4,0.888888888888889,0.888888888888889,0.891774891774892,0.888888888888889,0.888888888888889,0.891774891774892
"HighDim50",1,2,3.08393907082332,50,50,3,0.06,1,4,0.888888888888889,0.888888888888889,0.891774891774892,0.888888888888889,0.888888888888889,0.891774891774892
"HighDim50",1,2,4.06660690259692,50,50,3,0.06,1,4,0.888888888888889,0.888888888888889,0.891774891774892,0.888888888888889,0.888888888888889,0.891774891774892
"HighDim50",1,2,5.36239248586515,50,50,3,0.06,1,4,0.888888888888889,0.888888888888889,0.891774891774892,0.888888888888889,0.888888888888889,0.891774891774892
"HighDim50",1,2,7.07106781186547,50,50,3,0.06,1,4,0.888888888888889,0.888888888888889,0.891774891774892,0.888888888888889,0.888888888888889,0.891774891774892
"HighDim50",1,3,1.02,2,50,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",1,3,1.34501329156982,2,50,2,1,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,3,1.7735889749995,26,50,3,0.115384615384615,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,3,2.33872622074121,50,50,3,0.06,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,3,3.08393907082332,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,3,4.06660690259692,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,3,5.36239248586515,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,3,7.07106781186547,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,4,1.02,2,50,2,1,1,0.25,1,1,1,1,1,1
"HighDim50",1,4,1.34501329156982,2,50,2,1,1,0.5,1,1,1,1,1,1
"HighDim50",1,4,1.7735889749995,26,50,3,0.115384615384615,5,0.5,1,1,1,1,1,1
"HighDim50",1,4,2.33872622074121,48,50,3,0.0625,5,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,4,3.08393907082332,50,50,3,0.06,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,4,4.06660690259692,50,50,3,0.06,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,4,5.36239248586515,50,50,3,0.06,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,4,7.07106781186547,50,50,3,0.06,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,5,1.02,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",1,5,1.34501329156982,2,50,2,1,1,0.25,1,1,1,1,1,1
"HighDim50",1,5,1.7735889749995,22,50,3,0.136363636363636,11,1,1,1,1,1,1,1
"HighDim50",1,5,2.33872622074121,48,50,3,0.0625,5,4,1,1,1,1,1,1
"HighDim50",1,5,3.08393907082332,50,50,3,0.06,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",1,5,4.06660690259692,50,50,3,0.06,7,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim50",1,5,5.36239248586515,50,50,3,0.06,7,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim50",1,5,7.07106781186547,50,50,3,0.06,7,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim50",2,1,1.02,2,50,2,1,3,0.125,1,1,1,1,1,1
"HighDim50",2,1,1.34501329156982,2,50,2,1,5,2,1,1,1,1,1,1
"HighDim50",2,1,1.7735889749995,26,50,3,0.115384615384615,5,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,1,2.33872622074121,50,50,3,0.06,3,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,1,3.08393907082332,50,50,3,0.06,3,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,1,4.06660690259692,50,50,3,0.06,3,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim50",2,1,5.36239248586515,50,50,3,0.06,3,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim50",2,1,7.07106781186547,50,50,3,0.06,3,1,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"HighDim50",2,2,1.02,2,50,2,1,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,2,1.34501329156982,2,50,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,2,1.7735889749995,31,50,3,0.0967741935483871,1,4,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,2,2.33872622074121,49,50,3,0.0612244897959184,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,2,3.08393907082332,50,50,3,0.06,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,2,4.06660690259692,50,50,3,0.06,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,2,5.36239248586515,50,50,3,0.06,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,2,7.07106781186547,50,50,3,0.06,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,3,1.02,2,50,2,1,11,2,0.888888888888889,0.888888888888889,0.885714285714286,1,1,1
"HighDim50",2,3,1.34501329156982,2,50,2,1,1,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",2,3,1.7735889749995,31,50,3,0.0967741935483871,1,4,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,3,2.33872622074121,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,3,3.08393907082332,50,50,3,0.06,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,3,4.06660690259692,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,3,5.36239248586515,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,3,7.07106781186547,50,50,3,0.06,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,4,1.02,2,50,2,1,1,1,1,1,1,1,1,1
"HighDim50",2,4,1.34501329156982,2,50,2,1,3,1,1,1,1,1,1,1
"HighDim50",2,4,1.7735889749995,24,50,3,0.125,1,4,1,1,1,1,1,1
"HighDim50",2,4,2.33872622074121,49,50,3,0.0612244897959184,3,1,1,1,1,1,1,1
"HighDim50",2,4,3.08393907082332,50,50,3,0.06,1,0.5,1,1,1,1,1,1
"HighDim50",2,4,4.06660690259692,50,50,3,0.06,1,0.5,1,1,1,1,1,1
"HighDim50",2,4,5.36239248586515,50,50,3,0.06,1,0.5,1,1,1,1,1,1
"HighDim50",2,4,7.07106781186547,50,50,3,0.06,1,0.5,1,1,1,1,1,1
"HighDim50",2,5,1.02,2,50,2,1,1,8,1,1,1,1,1,1
"HighDim50",2,5,1.34501329156982,2,50,2,1,3,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",2,5,1.7735889749995,29,50,3,0.103448275862069,1,0.5,1,1,1,1,1,1
"HighDim50",2,5,2.33872622074121,49,50,3,0.0612244897959184,3,4,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",2,5,3.08393907082332,50,50,3,0.06,3,2,1,1,1,1,1,1
"HighDim50",2,5,4.06660690259692,50,50,3,0.06,3,2,1,1,1,1,1,1
"HighDim50",2,5,5.36239248586515,50,50,3,0.06,3,2,1,1,1,1,1,1
"HighDim50",2,5,7.07106781186547,50,50,3,0.06,3,2,1,1,1,1,1,1
"HighDim50",3,1,1.02,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",3,1,1.34501329156982,2,50,2,1,5,8,1,1,1,1,1,1
"HighDim50",3,1,1.7735889749995,29,50,3,0.103448275862069,1,4,1,1,1,1,1,1
"HighDim50",3,1,2.33872622074121,49,50,3,0.0612244897959184,5,1,1,1,1,0.888888888888889,0.888888888888889,0.888500388500388
"HighDim50",3,1,3.08393907082332,50,50,3,0.06,5,2,1,1,1,1,1,1
"HighDim50",3,1,4.06660690259692,50,50,3,0.06,5,2,1,1,1,1,1,1
"HighDim50",3,1,5.36239248586515,50,50,3,0.06,5,2,1,1,1,1,1,1
"HighDim50",3,1,7.07106781186547,50,50,3,0.06,5,2,1,1,1,1,1,1
"HighDim50",3,2,1.02,2,50,2,1,1,2,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,2,1.34501329156982,2,50,2,1,1,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,2,1.7735889749995,31,50,3,0.0967741935483871,1,2,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,2,2.33872622074121,50,50,3,0.06,1,0.5,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,2,3.08393907082332,50,50,3,0.06,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,2,4.06660690259692,50,50,3,0.06,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,2,5.36239248586515,50,50,3,0.06,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,2,7.07106781186547,50,50,3,0.06,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"HighDim50",3,3,1.02,2,50,2,1,3,0.125,1,1,1,1,1,1
"HighDim50",3,3,1.34501329156982,2,50,2,1,3,0.125,1,1,1,1,1,1
"HighDim50",3,3,1.7735889749995,33,50,3,0.0909090909090909,5,0.25,1,1,1,1,1,1
"HighDim50",3,3,2.33872622074121,49,50,3,0.0612244897959184,5,1,1,1,1,1,1,1
"HighDim50",3,3,3.08393907082332,50,50,3,0.06,1,0.5,1,1,1,1,1,1
"HighDim50",3,3,4.06660690259692,50,50,3,0.06,11,4,1,1,1,1,1,1
"HighDim50",3,3,5.36239248586515,50,50,3,0.06,11,4,1,1,1,1,1,1
"HighDim50",3,3,7.07106781186547,50,50,3,0.06,11,4,1,1,1,1,1,1
"HighDim50",3,4,1.02,2,50,2,1,3,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",3,4,1.34501329156982,2,50,2,1,7,0.125,1,1,1,1,1,1
"HighDim50",3,4,1.7735889749995,35,50,3,0.0857142857142857,3,8,1,1,1,1,1,1
"HighDim50",3,4,2.33872622074121,50,50,3,0.06,3,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",3,4,3.08393907082332,50,50,3,0.06,3,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",3,4,4.06660690259692,50,50,3,0.06,3,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",3,4,5.36239248586515,50,50,3,0.06,3,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",3,4,7.07106781186547,50,50,3,0.06,3,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",3,5,1.02,2,50,2,1,1,2,1,1,1,1,1,1
"HighDim50",3,5,1.34501329156982,2,50,2,1,9,0.25,1,1,1,1,1,1
"HighDim50",3,5,1.7735889749995,37,50,3,0.0810810810810811,9,0.125,1,1,1,1,1,1
"HighDim50",3,5,2.33872622074121,50,50,3,0.06,9,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",3,5,3.08393907082332,50,50,3,0.06,7,2,1,1,1,1,1,1
"HighDim50",3,5,4.06660690259692,50,50,3,0.06,7,2,1,1,1,1,1,1
"HighDim50",3,5,5.36239248586515,50,50,3,0.06,7,2,1,1,1,1,1,1
"HighDim50",3,5,7.07106781186547,50,50,3,0.06,7,2,1,1,1,1,1,1
"HighDim50",4,1,1.02,2,50,2,1,9,0.125,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",4,1,1.34501329156982,2,50,2,1,3,0.5,1,1,1,1,1,1
"HighDim50",4,1,1.7735889749995,24,50,3,0.125,1,0.125,1,1,1,1,1,1
"HighDim50",4,1,2.33872622074121,50,50,3,0.06,1,8,1,1,1,1,1,1
"HighDim50",4,1,3.08393907082332,50,50,3,0.06,3,8,1,1,1,1,1,1
"HighDim50",4,1,4.06660690259692,50,50,3,0.06,3,8,1,1,1,1,1,1
"HighDim50",4,1,5.36239248586515,50,50,3,0.06,3,8,1,1,1,1,1,1
"HighDim50",4,1,7.07106781186547,50,50,3,0.06,3,8,1,1,1,1,1,1
"HighDim50",4,2,1.02,2,50,2,1,3,0.125,0.666666666666667,0.666666666666667,0.669108669108669,0.777777777777778,0.777777777777778,0.774603174603175
"HighDim50",4,2,1.34501329156982,2,50,2,1,1,0.125,0.888888888888889,0.888888888888889,0.888500388500388,1,1,1
"HighDim50",4,2,1.7735889749995,26,50,3,0.115384615384615,1,0.125,1,1,1,1,1,1
"HighDim50",4,2,2.33872622074121,49,50,3,0.0612244897959184,1,2,1,1,1,1,1,1
"HighDim50",4,2,3.08393907082332,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,2,4.06660690259692,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,2,5.36239248586515,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,2,7.07106781186547,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,3,1.02,2,50,2,1,5,0.125,0.833333333333333,0.833333333333333,0.822222222222222,1,1,1
"HighDim50",4,3,1.34501329156982,2,50,2,1,9,0.125,0.888888888888889,0.888888888888889,0.885714285714286,1,1,1
"HighDim50",4,3,1.7735889749995,29,50,3,0.103448275862069,1,4,1,1,1,1,1,1
"HighDim50",4,3,2.33872622074121,48,50,3,0.0625,1,1,1,1,1,1,1,1
"HighDim50",4,3,3.08393907082332,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,3,4.06660690259692,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,3,5.36239248586515,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,3,7.07106781186547,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",4,4,1.02,2,50,2,1,5,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",4,4,1.34501329156982,2,50,2,1,3,0.5,1,1,1,1,1,1
"HighDim50",4,4,1.7735889749995,21,50,3,0.142857142857143,1,8,1,1,1,1,1,1
"HighDim50",4,4,2.33872622074121,47,50,3,0.0638297872340425,1,0.125,1,1,1,1,1,1
"HighDim50",4,4,3.08393907082332,50,50,3,0.06,1,0.5,1,1,1,1,1,1
"HighDim50",4,4,4.06660690259692,50,50,3,0.06,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",4,4,5.36239248586515,50,50,3,0.06,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",4,4,7.07106781186547,50,50,3,0.06,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",4,5,1.02,2,50,2,1,1,2,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",4,5,1.34501329156982,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",4,5,1.7735889749995,27,50,3,0.111111111111111,1,8,1,1,1,1,1,1
"HighDim50",4,5,2.33872622074121,49,50,3,0.0612244897959184,1,4,1,1,1,1,1,1
"HighDim50",4,5,3.08393907082332,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",4,5,4.06660690259692,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",4,5,5.36239248586515,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",4,5,7.07106781186547,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",5,1,1.02,2,50,2,1,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",5,1,1.34501329156982,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",5,1,1.7735889749995,22,50,3,0.136363636363636,1,0.25,1,1,1,1,1,1
"HighDim50",5,1,2.33872622074121,48,50,3,0.0625,1,2,1,1,1,1,1,1
"HighDim50",5,1,3.08393907082332,50,50,3,0.06,1,2,1,1,1,1,1,1
"HighDim50",5,1,4.06660690259692,50,50,3,0.06,1,2,1,1,1,1,1,1
"HighDim50",5,1,5.36239248586515,50,50,3,0.06,1,2,1,1,1,1,1,1
"HighDim50",5,1,7.07106781186547,50,50,3,0.06,1,2,1,1,1,1,1,1
"HighDim50",5,2,1.02,2,50,2,1,5,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,2,1.34501329156982,2,50,2,1,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,2,1.7735889749995,20,50,3,0.15,1,8,1,1,1,1,1,1
"HighDim50",5,2,2.33872622074121,47,50,3,0.0638297872340425,1,8,1,1,1,1,1,1
"HighDim50",5,2,3.08393907082332,50,50,3,0.06,1,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,2,4.06660690259692,50,50,3,0.06,1,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,2,5.36239248586515,50,50,3,0.06,1,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,2,7.07106781186547,50,50,3,0.06,1,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,3,1.02,2,50,2,1,3,0.5,1,1,1,1,1,1
"HighDim50",5,3,1.34501329156982,2,50,2,1,1,0.5,1,1,1,1,1,1
"HighDim50",5,3,1.7735889749995,24,50,3,0.125,1,0.5,1,1,1,1,1,1
"HighDim50",5,3,2.33872622074121,49,50,3,0.0612244897959184,1,8,1,1,1,1,1,1
"HighDim50",5,3,3.08393907082332,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,3,4.06660690259692,50,50,3,0.06,5,2,1,1,1,1,1,1
"HighDim50",5,3,5.36239248586515,50,50,3,0.06,5,2,1,1,1,1,1,1
"HighDim50",5,3,7.07106781186547,50,50,3,0.06,5,2,1,1,1,1,1,1
"HighDim50",5,4,1.02,2,50,2,1,1,0.5,1,1,1,1,1,1
"HighDim50",5,4,1.34501329156982,2,50,2,1,3,0.5,1,1,1,1,1,1
"HighDim50",5,4,1.7735889749995,24,50,3,0.125,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,4,2.33872622074121,50,50,3,0.06,1,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,4,3.08393907082332,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,4,4.06660690259692,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,4,5.36239248586515,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,4,7.07106781186547,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,5,1.02,2,50,2,1,1,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",5,5,1.34501329156982,2,50,2,1,1,1,1,1,1,1,1,1
"HighDim50",5,5,1.7735889749995,26,50,3,0.115384615384615,1,0.25,1,1,1,1,1,1
"HighDim50",5,5,2.33872622074121,50,50,3,0.06,1,8,1,1,1,1,1,1
"HighDim50",5,5,3.08393907082332,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",5,5,4.06660690259692,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",5,5,5.36239248586515,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",5,5,7.07106781186547,50,50,3,0.06,1,4,1,1,1,1,1,1
"HighDim50",6,1,1.02,2,50,2,1,5,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",6,1,1.34501329156982,2,50,2,1,1,0.25,1,1,1,1,1,1
"HighDim50",6,1,1.7735889749995,29,50,3,0.103448275862069,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,1,2.33872622074121,49,50,3,0.0612244897959184,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,1,3.08393907082332,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,1,4.06660690259692,50,50,3,0.06,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,1,5.36239248586515,50,50,3,0.06,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,1,7.07106781186547,50,50,3,0.06,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,2,1.02,2,50,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",6,2,1.34501329156982,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",6,2,1.7735889749995,30,50,3,0.1,1,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,2,2.33872622074121,48,50,3,0.0625,1,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,2,3.08393907082332,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,2,4.06660690259692,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,2,5.36239248586515,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,2,7.07106781186547,50,50,3,0.06,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"HighDim50",6,3,1.02,2,50,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"HighDim50",6,3,1.34501329156982,2,50,2,1,1,0.125,1,1,1,1,1,1
"HighDim50",6,3,1.7735889749995,29,50,3,0.103448275862069,1,2,1,1,1,1,1,1
"HighDim50",6,3,2.33872622074121,48,50,3,0.0625,1,1,1,1,1,1,1,1
"HighDim50",6,3,3.08393907082332,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",6,3,4.06660690259692,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",6,3,5.36239248586515,50,50,3,0.06,1,1,1,1,1,1,1,1
"HighDim50",6,3,7.07106781186547,50,50,3,0.06,1,1,1,1,1,1,1,1
