"dataset","method","seed","fold","variable","w","informative"
"Epilepsy","DistSpace-Frechet",5,1,"V03",0.126090208071692,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,1,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",5,1,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",5,1,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",5,1,"V03",1,NA
"Epilepsy","DTW + medoid",5,1,"V01",1,NA
"Epilepsy","DTW + medoid",5,1,"V02",1,NA
"Epilepsy","DTW + medoid",5,1,"V03",1,NA
"Epilepsy","Euclid + medoid",5,1,"V01",1,NA
"Epilepsy","Euclid + medoid",5,1,"V02",1,NA
"Epilepsy","Euclid + medoid",5,1,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",5,1,"V01",0.169026110252805,NA
"Epilepsy","SFKmL-C + medoid",5,1,"V02",0.977512881491208,NA
"Epilepsy","SFKmL-C + medoid",5,1,"V03",0.126090208071692,NA
"Epilepsy","SFKmL-C(dense) + mean",5,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,1,"V03",1,NA
"Epilepsy","MFKmL-C + mean",5,1,"V01",1,NA
"Epilepsy","MFKmL-C + mean",5,1,"V02",1,NA
"Epilepsy","MFKmL-C + mean",5,1,"V03",1,NA
"Epilepsy","DTW + DBA",5,1,"V01",1,NA
"Epilepsy","DTW + DBA",5,1,"V02",1,NA
"Epilepsy","DTW + DBA",5,1,"V03",1,NA
"Epilepsy","Euclid + centroid",5,1,"V01",1,NA
"Epilepsy","Euclid + centroid",5,1,"V02",1,NA
"Epilepsy","Euclid + centroid",5,1,"V03",1,NA
"Epilepsy","SFKmL-C + mean",5,1,"V01",0.169026110252805,NA
"Epilepsy","SFKmL-C + mean",5,1,"V02",0.977512881491208,NA
"Epilepsy","SFKmL-C + mean",5,1,"V03",0.126090208071692,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,1,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",5,1,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",5,1,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",5,1,"V03",1,NA
"Epilepsy","DTW + kNN",5,1,"V01",1,NA
"Epilepsy","DTW + kNN",5,1,"V02",1,NA
"Epilepsy","DTW + kNN",5,1,"V03",1,NA
"Epilepsy","Euclid + kNN",5,1,"V01",1,NA
"Epilepsy","Euclid + kNN",5,1,"V02",1,NA
"Epilepsy","Euclid + kNN",5,1,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",5,1,"V01",0.169026110252805,NA
"Epilepsy","SFKmL-C + kNN",5,1,"V02",0.977512881491208,NA
"Epilepsy","SFKmL-C + kNN",5,1,"V03",0.126090208071692,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,1,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",5,1,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",5,1,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",5,1,"V03",1,NA
"Epilepsy","DTW + SVM",5,1,"V01",1,NA
"Epilepsy","DTW + SVM",5,1,"V02",1,NA
"Epilepsy","DTW + SVM",5,1,"V03",1,NA
"Epilepsy","Euclid + SVM",5,1,"V01",1,NA
"Epilepsy","Euclid + SVM",5,1,"V02",1,NA
"Epilepsy","Euclid + SVM",5,1,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",5,1,"V01",0.169026110252805,NA
"Epilepsy","SFKmL-C + SVM",5,1,"V02",0.977512881491208,NA
"Epilepsy","SFKmL-C + SVM",5,1,"V03",0.126090208071692,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,1,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",5,1,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",5,1,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",5,1,"V03",1,NA
"Epilepsy","DTW + kFDA",5,1,"V01",1,NA
"Epilepsy","DTW + kFDA",5,1,"V02",1,NA
"Epilepsy","DTW + kFDA",5,1,"V03",1,NA
"Epilepsy","Euclid + kFDA",5,1,"V01",1,NA
"Epilepsy","Euclid + kFDA",5,1,"V02",1,NA
"Epilepsy","Euclid + kFDA",5,1,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",5,1,"V01",0.169026110252805,NA
"Epilepsy","SFKmL-C + kFDA",5,1,"V02",0.977512881491208,NA
"Epilepsy","SFKmL-C + kFDA",5,1,"V03",0.126090208071692,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,2,"V01",0.0202041241496604,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,2,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,2,"V01",0.0202041241496604,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,2,"V03",0,NA
"Epilepsy","1NN-Euclid",5,2,"V01",1,NA
"Epilepsy","1NN-Euclid",5,2,"V02",1,NA
"Epilepsy","1NN-Euclid",5,2,"V03",1,NA
"Epilepsy","1NN-DTW",5,2,"V01",1,NA
"Epilepsy","1NN-DTW",5,2,"V02",1,NA
"Epilepsy","1NN-DTW",5,2,"V03",1,NA
"Epilepsy","DistSpace-Frechet",5,2,"V01",0.302322334282691,NA
"Epilepsy","DistSpace-Frechet",5,2,"V02",0.953049521414197,NA
"Epilepsy","DistSpace-Frechet",5,2,"V03",0.0172573441188169,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,2,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",5,2,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",5,2,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",5,2,"V03",1,NA
"Epilepsy","DTW + medoid",5,2,"V01",1,NA
"Epilepsy","DTW + medoid",5,2,"V02",1,NA
"Epilepsy","DTW + medoid",5,2,"V03",1,NA
"Epilepsy","Euclid + medoid",5,2,"V01",1,NA
"Epilepsy","Euclid + medoid",5,2,"V02",1,NA
"Epilepsy","Euclid + medoid",5,2,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",5,2,"V01",0.302322334282691,NA
"Epilepsy","SFKmL-C + medoid",5,2,"V02",0.953049521414197,NA
"Epilepsy","SFKmL-C + medoid",5,2,"V03",0.0172573441188169,NA
"Epilepsy","SFKmL-C(dense) + mean",5,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,2,"V03",1,NA
"Epilepsy","MFKmL-C + mean",5,2,"V01",1,NA
"Epilepsy","MFKmL-C + mean",5,2,"V02",1,NA
"Epilepsy","MFKmL-C + mean",5,2,"V03",1,NA
"Epilepsy","DTW + DBA",5,2,"V01",1,NA
"Epilepsy","DTW + DBA",5,2,"V02",1,NA
"Epilepsy","DTW + DBA",5,2,"V03",1,NA
"Epilepsy","Euclid + centroid",5,2,"V01",1,NA
"Epilepsy","Euclid + centroid",5,2,"V02",1,NA
"Epilepsy","Euclid + centroid",5,2,"V03",1,NA
"Epilepsy","SFKmL-C + mean",5,2,"V01",0.302322334282691,NA
"Epilepsy","SFKmL-C + mean",5,2,"V02",0.953049521414197,NA
"Epilepsy","SFKmL-C + mean",5,2,"V03",0.0172573441188169,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,2,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",5,2,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",5,2,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",5,2,"V03",1,NA
"Epilepsy","DTW + kNN",5,2,"V01",1,NA
"Epilepsy","DTW + kNN",5,2,"V02",1,NA
"Epilepsy","DTW + kNN",5,2,"V03",1,NA
"Epilepsy","Euclid + kNN",5,2,"V01",1,NA
"Epilepsy","Euclid + kNN",5,2,"V02",1,NA
"Epilepsy","Euclid + kNN",5,2,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",5,2,"V01",0.302322334282691,NA
"Epilepsy","SFKmL-C + kNN",5,2,"V02",0.953049521414197,NA
"Epilepsy","SFKmL-C + kNN",5,2,"V03",0.0172573441188169,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,2,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",5,2,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",5,2,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",5,2,"V03",1,NA
"Epilepsy","DTW + SVM",5,2,"V01",1,NA
"Epilepsy","DTW + SVM",5,2,"V02",1,NA
"Epilepsy","DTW + SVM",5,2,"V03",1,NA
"Epilepsy","Euclid + SVM",5,2,"V01",1,NA
"Epilepsy","Euclid + SVM",5,2,"V02",1,NA
"Epilepsy","Euclid + SVM",5,2,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",5,2,"V01",0.302322334282691,NA
"Epilepsy","SFKmL-C + SVM",5,2,"V02",0.953049521414197,NA
"Epilepsy","SFKmL-C + SVM",5,2,"V03",0.0172573441188169,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,2,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",5,2,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",5,2,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",5,2,"V03",1,NA
"Epilepsy","DTW + kFDA",5,2,"V01",1,NA
"Epilepsy","DTW + kFDA",5,2,"V02",1,NA
"Epilepsy","DTW + kFDA",5,2,"V03",1,NA
"Epilepsy","Euclid + kFDA",5,2,"V01",1,NA
"Epilepsy","Euclid + kFDA",5,2,"V02",1,NA
"Epilepsy","Euclid + kFDA",5,2,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",5,2,"V01",0.302322334282691,NA
"Epilepsy","SFKmL-C + kFDA",5,2,"V02",0.953049521414197,NA
"Epilepsy","SFKmL-C + kFDA",5,2,"V03",0.0172573441188169,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,3,"V01",0.0202041241496608,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,3,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,3,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,3,"V01",0.0202041241496608,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,3,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,3,"V03",0,NA
"Epilepsy","1NN-Euclid",5,3,"V01",1,NA
"Epilepsy","1NN-Euclid",5,3,"V02",1,NA
"Epilepsy","1NN-Euclid",5,3,"V03",1,NA
"Epilepsy","1NN-DTW",5,3,"V01",1,NA
"Epilepsy","1NN-DTW",5,3,"V02",1,NA
"Epilepsy","1NN-DTW",5,3,"V03",1,NA
"Epilepsy","DistSpace-Frechet",5,3,"V01",0.414372274481316,NA
"Epilepsy","DistSpace-Frechet",5,3,"V02",0.897647620198231,NA
"Epilepsy","DistSpace-Frechet",5,3,"V03",0.150081204997936,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,3,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",5,3,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",5,3,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",5,3,"V03",1,NA
"Epilepsy","DTW + medoid",5,3,"V01",1,NA
"Epilepsy","DTW + medoid",5,3,"V02",1,NA
"Epilepsy","DTW + medoid",5,3,"V03",1,NA
"Epilepsy","Euclid + medoid",5,3,"V01",1,NA
"Epilepsy","Euclid + medoid",5,3,"V02",1,NA
"Epilepsy","Euclid + medoid",5,3,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",5,3,"V01",0.414372274481316,NA
"Epilepsy","SFKmL-C + medoid",5,3,"V02",0.897647620198231,NA
"Epilepsy","SFKmL-C + medoid",5,3,"V03",0.150081204997936,NA
"Epilepsy","SFKmL-C(dense) + mean",5,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,3,"V03",1,NA
"Epilepsy","MFKmL-C + mean",5,3,"V01",1,NA
"Epilepsy","MFKmL-C + mean",5,3,"V02",1,NA
"Epilepsy","MFKmL-C + mean",5,3,"V03",1,NA
"Epilepsy","DTW + DBA",5,3,"V01",1,NA
"Epilepsy","DTW + DBA",5,3,"V02",1,NA
"Epilepsy","DTW + DBA",5,3,"V03",1,NA
"Epilepsy","Euclid + centroid",5,3,"V01",1,NA
"Epilepsy","Euclid + centroid",5,3,"V02",1,NA
"Epilepsy","Euclid + centroid",5,3,"V03",1,NA
"Epilepsy","SFKmL-C + mean",5,3,"V01",0.414372274481316,NA
"Epilepsy","SFKmL-C + mean",5,3,"V02",0.897647620198231,NA
"Epilepsy","SFKmL-C + mean",5,3,"V03",0.150081204997936,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,3,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",5,3,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",5,3,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",5,3,"V03",1,NA
"Epilepsy","DTW + kNN",5,3,"V01",1,NA
"Epilepsy","DTW + kNN",5,3,"V02",1,NA
"Epilepsy","DTW + kNN",5,3,"V03",1,NA
"Epilepsy","Euclid + kNN",5,3,"V01",1,NA
"Epilepsy","Euclid + kNN",5,3,"V02",1,NA
"Epilepsy","Euclid + kNN",5,3,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",5,3,"V01",0.414372274481316,NA
"Epilepsy","SFKmL-C + kNN",5,3,"V02",0.897647620198231,NA
"Epilepsy","SFKmL-C + kNN",5,3,"V03",0.150081204997936,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,3,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",5,3,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",5,3,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",5,3,"V03",1,NA
"Epilepsy","DTW + SVM",5,3,"V01",1,NA
"Epilepsy","DTW + SVM",5,3,"V02",1,NA
"Epilepsy","DTW + SVM",5,3,"V03",1,NA
"Epilepsy","Euclid + SVM",5,3,"V01",1,NA
"Epilepsy","Euclid + SVM",5,3,"V02",1,NA
"Epilepsy","Euclid + SVM",5,3,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",5,3,"V01",0.414372274481316,NA
"Epilepsy","SFKmL-C + SVM",5,3,"V02",0.897647620198231,NA
"Epilepsy","SFKmL-C + SVM",5,3,"V03",0.150081204997936,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,3,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",5,3,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",5,3,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",5,3,"V03",1,NA
"Epilepsy","DTW + kFDA",5,3,"V01",1,NA
"Epilepsy","DTW + kFDA",5,3,"V02",1,NA
"Epilepsy","DTW + kFDA",5,3,"V03",1,NA
"Epilepsy","Euclid + kFDA",5,3,"V01",1,NA
"Epilepsy","Euclid + kFDA",5,3,"V02",1,NA
"Epilepsy","Euclid + kFDA",5,3,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",5,3,"V01",0.414372274481316,NA
"Epilepsy","SFKmL-C + kFDA",5,3,"V02",0.897647620198231,NA
"Epilepsy","SFKmL-C + kFDA",5,3,"V03",0.150081204997936,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,4,"V01",0.511448614672954,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,4,"V02",0.720656405778604,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,4,"V03",0.468054120117942,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,4,"V01",0.020204124149661,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,4,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,4,"V03",0,NA
"Epilepsy","1NN-Euclid",5,4,"V01",1,NA
"Epilepsy","1NN-Euclid",5,4,"V02",1,NA
"Epilepsy","1NN-Euclid",5,4,"V03",1,NA
"Epilepsy","1NN-DTW",5,4,"V01",1,NA
"Epilepsy","1NN-DTW",5,4,"V02",1,NA
"Epilepsy","1NN-DTW",5,4,"V03",1,NA
"Epilepsy","DistSpace-Frechet",5,4,"V01",0.261065737653401,NA
"Epilepsy","DistSpace-Frechet",5,4,"V02",0.958271489465603,NA
"Epilepsy","DistSpace-Frechet",5,4,"V03",0.116449272650626,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,4,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",5,4,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",5,4,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",5,4,"V03",1,NA
"Epilepsy","DTW + medoid",5,4,"V01",1,NA
"Epilepsy","DTW + medoid",5,4,"V02",1,NA
"Epilepsy","DTW + medoid",5,4,"V03",1,NA
"Epilepsy","Euclid + medoid",5,4,"V01",1,NA
"Epilepsy","Euclid + medoid",5,4,"V02",1,NA
"Epilepsy","Euclid + medoid",5,4,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",5,4,"V01",0.261065737653401,NA
"Epilepsy","SFKmL-C + medoid",5,4,"V02",0.958271489465603,NA
"Epilepsy","SFKmL-C + medoid",5,4,"V03",0.116449272650626,NA
"Epilepsy","SFKmL-C(dense) + mean",5,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,4,"V03",1,NA
"Epilepsy","MFKmL-C + mean",5,4,"V01",1,NA
"Epilepsy","MFKmL-C + mean",5,4,"V02",1,NA
"Epilepsy","MFKmL-C + mean",5,4,"V03",1,NA
"Epilepsy","DTW + DBA",5,4,"V01",1,NA
"Epilepsy","DTW + DBA",5,4,"V02",1,NA
"Epilepsy","DTW + DBA",5,4,"V03",1,NA
"Epilepsy","Euclid + centroid",5,4,"V01",1,NA
"Epilepsy","Euclid + centroid",5,4,"V02",1,NA
"Epilepsy","Euclid + centroid",5,4,"V03",1,NA
"Epilepsy","SFKmL-C + mean",5,4,"V01",0.261065737653401,NA
"Epilepsy","SFKmL-C + mean",5,4,"V02",0.958271489465603,NA
"Epilepsy","SFKmL-C + mean",5,4,"V03",0.116449272650626,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,4,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",5,4,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",5,4,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",5,4,"V03",1,NA
"Epilepsy","DTW + kNN",5,4,"V01",1,NA
"Epilepsy","DTW + kNN",5,4,"V02",1,NA
"Epilepsy","DTW + kNN",5,4,"V03",1,NA
"Epilepsy","Euclid + kNN",5,4,"V01",1,NA
"Epilepsy","Euclid + kNN",5,4,"V02",1,NA
"Epilepsy","Euclid + kNN",5,4,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",5,4,"V01",0.261065737653401,NA
"Epilepsy","SFKmL-C + kNN",5,4,"V02",0.958271489465603,NA
"Epilepsy","SFKmL-C + kNN",5,4,"V03",0.116449272650626,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,4,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",5,4,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",5,4,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",5,4,"V03",1,NA
"Epilepsy","DTW + SVM",5,4,"V01",1,NA
"Epilepsy","DTW + SVM",5,4,"V02",1,NA
"Epilepsy","DTW + SVM",5,4,"V03",1,NA
"Epilepsy","Euclid + SVM",5,4,"V01",1,NA
"Epilepsy","Euclid + SVM",5,4,"V02",1,NA
"Epilepsy","Euclid + SVM",5,4,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",5,4,"V01",0.261065737653401,NA
"Epilepsy","SFKmL-C + SVM",5,4,"V02",0.958271489465603,NA
"Epilepsy","SFKmL-C + SVM",5,4,"V03",0.116449272650626,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",5,4,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",5,4,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",5,4,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",5,4,"V03",1,NA
"Epilepsy","DTW + kFDA",5,4,"V01",1,NA
"Epilepsy","DTW + kFDA",5,4,"V02",1,NA
"Epilepsy","DTW + kFDA",5,4,"V03",1,NA
"Epilepsy","Euclid + kFDA",5,4,"V01",1,NA
"Epilepsy","Euclid + kFDA",5,4,"V02",1,NA
"Epilepsy","Euclid + kFDA",5,4,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",5,4,"V01",0.261065737653401,NA
"Epilepsy","SFKmL-C + kFDA",5,4,"V02",0.958271489465603,NA
"Epilepsy","SFKmL-C + kFDA",5,4,"V03",0.116449272650626,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,5,"V01",0.492385142260126,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,5,"V02",0.710909023305434,NA
"Epilepsy","SFKmL-C(gap) + medoid",5,5,"V03",0.502160564226613,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,5,"V01",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",5,5,"V03",0.0202041241496613,NA
"Epilepsy","1NN-Euclid",5,5,"V01",1,NA
"Epilepsy","1NN-Euclid",5,5,"V02",1,NA
"Epilepsy","1NN-Euclid",5,5,"V03",1,NA
"Epilepsy","1NN-DTW",5,5,"V01",1,NA
"Epilepsy","1NN-DTW",5,5,"V02",1,NA
"Epilepsy","1NN-DTW",5,5,"V03",1,NA
"Epilepsy","DistSpace-Frechet",5,5,"V01",0.167763135557986,NA
"Epilepsy","DistSpace-Frechet",5,5,"V02",0.964613994681304,NA
"Epilepsy","DistSpace-Frechet",5,5,"V03",0.203409369530341,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",5,5,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",5,5,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",5,5,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",5,5,"V03",1,NA
"Epilepsy","DTW + medoid",5,5,"V01",1,NA
"Epilepsy","DTW + medoid",5,5,"V02",1,NA
"Epilepsy","DTW + medoid",5,5,"V03",1,NA
"Epilepsy","Euclid + medoid",5,5,"V01",1,NA
"Epilepsy","Euclid + medoid",5,5,"V02",1,NA
"Epilepsy","Euclid + medoid",5,5,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",5,5,"V01",0.167763135557986,NA
"Epilepsy","SFKmL-C + medoid",5,5,"V02",0.964613994681304,NA
"Epilepsy","SFKmL-C + medoid",5,5,"V03",0.203409369530341,NA
"Epilepsy","SFKmL-C(dense) + mean",5,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",5,5,"V03",1,NA
"Epilepsy","MFKmL-C + mean",5,5,"V01",1,NA
"Epilepsy","MFKmL-C + mean",5,5,"V02",1,NA
"Epilepsy","MFKmL-C + mean",5,5,"V03",1,NA
"Epilepsy","DTW + DBA",5,5,"V01",1,NA
"Epilepsy","DTW + DBA",5,5,"V02",1,NA
"Epilepsy","DTW + DBA",5,5,"V03",1,NA
"Epilepsy","Euclid + centroid",5,5,"V01",1,NA
"Epilepsy","Euclid + centroid",5,5,"V02",1,NA
"Epilepsy","Euclid + centroid",5,5,"V03",1,NA
"Epilepsy","SFKmL-C + mean",5,5,"V01",0.167763135557986,NA
"Epilepsy","SFKmL-C + mean",5,5,"V02",0.964613994681304,NA
"Epilepsy","SFKmL-C + mean",5,5,"V03",0.203409369530341,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",5,5,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",5,5,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",5,5,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",5,5,"V03",1,NA
"Epilepsy","DTW + kNN",5,5,"V01",1,NA
"Epilepsy","DTW + kNN",5,5,"V02",1,NA
"Epilepsy","DTW + kNN",5,5,"V03",1,NA
"Epilepsy","Euclid + kNN",5,5,"V01",1,NA
"Epilepsy","Euclid + kNN",5,5,"V02",1,NA
"Epilepsy","Euclid + kNN",5,5,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",5,5,"V01",0.167763135557986,NA
"Epilepsy","SFKmL-C + kNN",5,5,"V02",0.964613994681304,NA
"Epilepsy","SFKmL-C + kNN",5,5,"V03",0.203409369530341,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",5,5,"V03",1,NA
