"dataset","seed","fold","distance","gamma_mult","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",1,3,"SFCL",0.25,0.961240310077519,0.961691086691087,0.966951566951567,0.961691086691087,0.962922525503171,0.961240310077519,0.955975701317316,NA,1.56481617188813,0.701879742879582
"japanese_vowels",1,3,"SFCL",0.5,0.961240310077519,0.961691086691087,0.966951566951567,0.961691086691087,0.962922525503171,0.961240310077519,0.955975701317316,NA,1.57611866609366,0.706105313068247
"japanese_vowels",1,3,"SFCL",1,0.976744186046512,0.977564102564103,0.980064102564103,0.977564102564103,0.977851900616878,0.976744186046512,0.973601637107776,NA,1.58725648581988,0.710193488097223
"japanese_vowels",1,3,"SFCL",2,0.984496124031008,0.985119047619048,0.987008547008547,0.985119047619048,0.985588526131281,0.984496124031008,0.982401091405184,NA,1.56785045279475,0.703114809366064
"japanese_vowels",1,3,"SFCL",4,0.976744186046512,0.976109076109076,0.98320987654321,0.976109076109076,0.978805390185023,0.976744186046512,0.973587223587223,NA,1.54824006444611,0.69494604720823
"japanese_vowels",1,3,"SFCL",8,0.968992248062015,0.968172568172568,0.97504873294347,0.968172568172568,0.97007733007733,0.968992248062015,0.964799781704073,NA,1.51500553508947,0.681600970455879
"japanese_vowels",1,3,"MFCL",0.125,0.922480620155039,0.916915954415954,0.918641543641544,0.916915954415954,0.916127145716531,0.922480620155039,0.912065439672802,NA,1.66105873086707,0.736632692795395
"japanese_vowels",1,3,"MFCL",0.25,0.914728682170543,0.912286324786325,0.913768249294565,0.912286324786325,0.910859173587809,0.914728682170543,0.903324703638098,NA,1.66571664062377,0.738208018943505
"japanese_vowels",1,3,"MFCL",0.5,0.914728682170543,0.915923890923891,0.917179271345938,0.915923890923891,0.914938046311183,0.914728682170543,0.903344458824331,NA,1.67463226881756,0.741212457397358
"japanese_vowels",1,3,"MFCL",1,0.89922480620155,0.890923890923891,0.90673314339981,0.890923890923891,0.892086186049644,0.89922480620155,0.885482108713466,NA,1.67224535722126,0.740157432228852
"japanese_vowels",1,3,"MFCL",2,0.930232558139535,0.927497964997965,0.936767399267399,0.927497964997965,0.930575679572431,0.930232558139535,0.920718382955477,NA,1.66535319877934,0.736780562430225
"japanese_vowels",1,3,"MFCL",4,0.891472868217054,0.895619658119658,0.896455026455027,0.895619658119658,0.893385611530111,0.891472868217054,0.87684124386252,NA,1.65306091756564,0.732440158321703
"japanese_vowels",1,3,"MFCL",8,0.953488372093023,0.952960927960928,0.956582633053221,0.952960927960928,0.953679877664552,0.953488372093023,0.947232069811835,NA,1.58044438438197,0.705844746074076
"japanese_vowels",1,4,"SFCL",0.125,0.9453125,0.939255189255189,0.955604288499025,0.939255189255189,0.942087161590708,0.9453125,0.937945841124732,NA,1.58851283869639,0.710349793663421
"japanese_vowels",1,4,"SFCL",0.25,0.9453125,0.939255189255189,0.953858024691358,0.939255189255189,0.941490794011418,0.9453125,0.937950138504155,NA,1.590927473785,0.711174282492394
"japanese_vowels",1,4,"SFCL",0.5,0.953125,0.948514448514449,0.960207231040564,0.948514448514449,0.951061470248761,0.953125,0.946814404432133,NA,1.60170558622551,0.714964282759672
"japanese_vowels",1,4,"SFCL",1,0.9296875,0.923763736263736,0.935352735499794,0.923763736263736,0.926374837307516,0.9296875,0.920188443951781,NA,1.61791451299024,0.72083302599892
"japanese_vowels",1,4,"SFCL",2,0.953125,0.946479446479446,0.951792497625831,0.946479446479446,0.947414428209284,0.953125,0.946843853820598,NA,1.57958833677119,0.707338011103644
"japanese_vowels",1,4,"SFCL",4,0.953125,0.949585036541558,0.960683760683761,0.949585036541558,0.951534391534392,0.953125,0.946858566288403,NA,1.5638897260631,0.701524127132726
"japanese_vowels",1,4,"SFCL",8,0.9375,0.929563492063492,0.94572440087146,0.929563492063492,0.930019570207893,0.9375,0.929085872576177,NA,1.54846810263678,0.693816325689355
"japanese_vowels",1,4,"MFCL",0.125,0.8984375,0.891458078958079,0.914593225704337,0.891458078958079,0.893064562796364,0.8984375,0.88462071834697,NA,1.67970423032008,0.742743148103199
"japanese_vowels",1,4,"MFCL",0.25,0.90625,0.900717338217338,0.923438084549196,0.900717338217338,0.902847903449269,0.90625,0.893496047704895,NA,1.68037904337025,0.742947479804187
