"dataset","seed","fold","n_var","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",18,1,8,1,0.961538461538462,0.961609686609687,0.96526037315511,0.961609686609687,0.962001229112638,0.961538461538462,0.956384620546199,NA,1.32841447672733,0.0769230769230769
"japanese_vowels",18,1,9,9,0.946153846153846,0.945405982905983,0.950603318250377,0.945405982905983,0.946151747358644,0.946153846153846,0.93890977443609,NA,0.62048691836256,0.0735042735042735
"japanese_vowels",18,1,10,1,0.969230769230769,0.970156695156695,0.973909131803869,0.970156695156695,0.970902780236411,0.969230769230769,0.965107696436959,NA,1.06273158138187,0.0615384615384615
"japanese_vowels",18,1,11,1,0.961538461538462,0.961609686609687,0.968518518518519,0.961609686609687,0.96329458596155,0.961538461538462,0.956375838926174,NA,1.32841447672733,0.0769230769230769
"japanese_vowels",18,1,12,1,0.961538461538462,0.961609686609687,0.963937621832359,0.961609686609687,0.961688114065223,0.961538461538462,0.956387546967257,NA,1.32841447672733,0.0769230769230769
"japanese_vowels",18,2,1,7,0.449612403100775,0.432009657009657,0.425185562440464,0.432009657009657,0.423383611224691,0.449612403100775,0.376938775510204,NA,5.16118405212691,0.686600221483942
"japanese_vowels",18,2,2,11,0.790697674418605,0.782163207163207,0.773273023273023,0.782163207163207,0.769598957135189,0.790697674418605,0.762657580919932,NA,2.08607589155207,0.33070664360305
"japanese_vowels",18,2,3,9,0.875968992248062,0.860933048433048,0.859680134680135,0.860933048433048,0.855588630844385,0.875968992248062,0.85924713584288,NA,1.32558693592495,0.188726193894153
"japanese_vowels",18,2,4,5,0.914728682170543,0.90491452991453,0.910182595182595,0.90491452991453,0.904825824049426,0.914728682170543,0.9031993996862,NA,1.47110832327427,0.141395348837209
"japanese_vowels",18,2,5,3,0.922480620155039,0.90954415954416,0.91571468654802,0.90954415954416,0.907556027529627,0.922480620155039,0.911993450675399,NA,1.15795964757858,0.106804478897502
"japanese_vowels",18,2,6,3,0.937984496124031,0.931980056980057,0.937654320987654,0.931980056980057,0.931411717871786,0.937984496124031,0.92962356792144,NA,0.364161710676194,0.0792420327304048
"japanese_vowels",18,2,7,5,0.922480620155039,0.914173789173789,0.935557498057498,0.914173789173789,0.911693029951528,0.922480620155039,0.911975435005118,NA,0.155986488795469,0.0992248062015504
"japanese_vowels",18,2,8,9,0.961240310077519,0.955840455840456,0.973544973544973,0.955840455840456,0.960391221260786,0.961240310077519,0.955969690763875,NA,0.115754591887751,0.0641209685137334
"japanese_vowels",18,2,9,1,0.945736434108527,0.941239316239316,0.944577352472089,0.941239316239316,0.941364942317764,0.945736434108527,0.938437414780474,NA,1.87419716871608,0.108527131782946
"japanese_vowels",18,2,10,1,0.953488372093023,0.950498575498576,0.954678362573099,0.950498575498576,0.951026778066556,0.953488372093023,0.947232069811835,NA,1.60645471604236,0.0930232558139535
"japanese_vowels",18,2,11,1,0.945736434108527,0.941239316239316,0.95,0.941239316239316,0.942934816351406,0.945736434108527,0.93842062193126,NA,1.87419716871608,0.108527131782946
"japanese_vowels",18,2,12,1,0.953488372093023,0.950498575498576,0.951329534662868,0.950498575498576,0.949131021081285,0.953488372093023,0.947246455834242,NA,1.60645471604236,0.0930232558139535
"japanese_vowels",18,3,1,9,0.488372093023256,0.472831797831798,0.461962945322078,0.472831797831798,0.459510125889436,0.488372093023256,0.419671460704792,NA,3.38891812823194,0.632213608957795
"japanese_vowels",18,3,2,9,0.798449612403101,0.793487993487993,0.788839839497734,0.793487993487993,0.788595149417964,0.798449612403101,0.771650326797386,NA,1.55432099226131,0.311417360512968
"japanese_vowels",18,3,3,7,0.937984496124031,0.932590557590558,0.935820105820106,0.932590557590558,0.932707028421314,0.937984496124031,0.929580348004094,NA,0.453530292939309,0.116120866951432
"japanese_vowels",18,3,4,7,0.937984496124031,0.932590557590558,0.944800849114575,0.932590557590558,0.935426827198942,0.937984496124031,0.929522638803524,NA,0.440549044909951,0.104413858566682
"japanese_vowels",18,3,5,3,0.953488372093023,0.945767195767196,0.950364405021268,0.945767195767196,0.944985361690987,0.953488372093023,0.947203274215553,NA,0.60949818073057,0.0689061154177433
"japanese_vowels",18,3,6,9,0.953488372093023,0.945767195767196,0.955372744539411,0.945767195767196,0.94776663408944,0.953488372093023,0.947149197678389,NA,0.376955088590564,0.0664178390276582
"japanese_vowels",18,3,7,5,0.945736434108527,0.938822751322751,0.945415758896151,0.938822751322751,0.938567910829092,0.945736434108527,0.938408021280949,NA,0.365307515590091,0.0682170542635659
"japanese_vowels",18,3,8,1,0.945736434108527,0.943452380952381,0.945592125739185,0.943452380952381,0.94266893081047,0.945736434108527,0.938458392966674,NA,1.87419716871608,0.108527131782946
"japanese_vowels",18,3,9,7,0.953488372093023,0.945767195767196,0.951951706608569,0.945767195767196,0.945301917563099,0.953488372093023,0.947206875383671,NA,0.121348196418554,0.069609239044455
